text|created_at
...are now fighting back like never before. There is so much GUILT by Democrats/Clinton, and now the facts are pouring out. DO SOMETHING!|10-29-2017 14:17:14
..."collusion," which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics, but the R's...|10-29-2017 14:09:51
...the Uranium to Russia deal, the  33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,....|10-29-2017 14:02:37
Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12,000,000?),....|10-29-2017 13:53:43
As usual, the ObamaCare premiums will be up (the Dems own it), but we will Repeal &amp; Replace and have great Healthcare soon after Tax Cuts!|10-29-2017 13:12:47
JFK Files are released, long ahead of schedule!|10-28-2017 23:15:39
While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!|10-28-2017 22:19:42
Happy #FirstRespondersDay to all of our HEROES out there. We are forever grateful to you for your service, sacrifice and courage 24/7/365! https://t.co/vOcTlyOeyw|10-28-2017 22:08:30
...in order to put any and all conspiracy theories to rest.|10-28-2017 21:10:36
...addresses of any mentioned person who is still living. I am doing this for reasons of full disclosure, transparency and...|10-28-2017 21:09:57
After strict consultation with General Kelly, the CIA and other Agencies, I will be releasing ALL #JFKFiles other than the names and...|10-28-2017 21:09:00
Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! https://t.co/ONObTWOaOn https://t.co/CYG11DnxH7|10-28-2017 14:37:38
Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!|10-28-2017 12:28:28
Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!|10-28-2017 12:22:12
“WHAT HAPPENED”“How Team Hillary played the press for fools on Russia”➡️https://t.co/GqpIidk017NOW WE KNOW! https://t.co/SgWL1HZmkI|10-28-2017 02:13:28
#JFKFiles https://t.co/AnPBSJFh3J|10-28-2017 00:05:45
Happy Birthday @TheLeeGreenwood!#FlashbackFriday https://t.co/MCrMK6Eurm|10-27-2017 23:33:14
People are anxiously awaiting my decision as to who the next head of the Fed will be....🎥https://t.co/PEj1KNYcAO|10-27-2017 21:17:31
.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” https://t.co/nACQerJSiu|10-27-2017 20:33:50
We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. https://t.co/DL3oan4Fm7|10-27-2017 18:16:35
Diane Black of Tennessee, the highly respected House Budget Committee Chairwoman, did a GREAT job in passing Budget, setting up big Tax Cuts|10-27-2017 14:52:42
Thank you @FLGovScott. https://t.co/rgdU9plvFK|10-27-2017 14:33:15
It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump. Was collusion with HC!|10-27-2017 13:33:40
Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!|10-27-2017 12:50:47
JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!|10-27-2017 11:38:43
Happy birthday to the great @leegreenwood83. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!|10-27-2017 11:26:40
Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!|10-27-2017 11:16:40
Congratulations to @SpeakerRyan, @GOPLeader, @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts|10-27-2017 11:09:03
Thank you @foxandfriends. Really great job and show!|10-27-2017 10:59:56
Wacky &amp; totally unhinged Tom Steyer, who has been fighting me and my Make America Great Again agenda from beginning, never wins elections!|10-27-2017 10:58:36
WORKING TOGETHER, we will defeat this #OpioidEpidemic &amp; free our nation from the terrible affliction of drug abuse. https://t.co/iAZjqGMwav https://t.co/mZI5uQN4oZ|10-27-2017 01:18:55
Effective today, my administration officially declared the #OpioidCrisis a NATIONAL PUBLIC HEALTH EMERGENCY under federal law. https://t.co/YosOBurdCw|10-26-2017 21:29:52
Big news - Budget just passed!|10-26-2017 15:05:36
Do not underestimate the UNITY within the Republican Party!|10-26-2017 14:30:45
Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work, and will be VERY weak on crime!|10-26-2017 14:11:21
Ed Gillespie will turn the really bad Virginia economy #'s around, and fast. Strong on crime, he might even save our great statues/heritage!|10-26-2017 14:07:08
Will be another Sean success! https://t.co/SlNTENvJLA|10-26-2017 13:45:45
Together, we will Make America Great Again!#AmericaFirst🇺🇸 https://t.co/ajiC3flNkI|10-26-2017 03:33:41
This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform Read more: https://t.co/o3W9bJkz5k https://t.co/JYckXWEmLu|10-26-2017 01:47:50
Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl|10-25-2017 22:46:57
Texas @GovAbbott &amp; Lt. Gov. @DanPatrick,Thank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! https://t.co/rBel6IWrJl|10-25-2017 22:17:36
The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!|10-25-2017 19:56:39
Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N|10-25-2017 19:39:22
Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade, two very important subjects!|10-25-2017 19:24:10
Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs|10-25-2017 17:46:10
Congrats to @Reince Priebus, a really good and talented man. We’re proud of you Reince! https://t.co/7AsjAMrSnV|10-25-2017 17:19:31
MAKE AMERICA GREAT AGAIN! https://t.co/CbEwJSQ1A3|10-25-2017 15:40:03
Jeff Flake, with an 18% approval rating in Arizona, said "a lot of my colleagues have spoken out." Really, they just gave me a standing O!|10-25-2017 12:33:30
Working hard on the biggest tax cut in U.S. history. Great support from so many sides. Big winners will be the middle class, business &amp; JOBS|10-25-2017 11:35:16
The meeting with Republican Senators yesterday, outside of Flake and Corker, was a love fest with standing ovations and great ideas for USA!|10-25-2017 11:30:36
The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp; wounded!|10-25-2017 11:27:36
"Clinton campaign &amp; DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President." @FoxNews|10-25-2017 11:21:30
So nice being with Republican Senators today. Multiple standing ovations! Most are great people who want big Tax Cuts and success for U.S.|10-24-2017 22:20:42
“President Donald J. Trump Proclaims October 24, 2017, as United Nations Day” Read more: https://t.co/cyRAQAKhy2 https://t.co/HVD0kLYlBk|10-24-2017 19:11:38
Stock Market just hit another record high! Jobs looking very good.|10-24-2017 14:35:32
...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!|10-24-2017 14:20:46
Sen. Corker is the incompetent head of the Foreign Relations Committee, &amp; look how poorly the U.S. has done. He doesn't have a clue as.....|10-24-2017 14:13:48
Isn't it sad that lightweight Senator Bob Corker, who couldn't get re-elected in the Great State of Tennessee, will now fight Tax Cuts plus!|10-24-2017 13:30:21
...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!|10-24-2017 12:20:35
Bob Corker, who helped President O give us the bad Iran Deal &amp; couldn't get elected dog catcher in Tennessee, is now fighting Tax Cuts....|10-24-2017 12:13:59
We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. https://t.co/BaQZDA3s2e|10-23-2017 23:18:01
I had a very respectful conversation with the widow of Sgt. La David Johnson, and spoke his name from beginning, without hesitation!|10-23-2017 12:30:10
Two dozen NFL players continue to kneel during the National Anthem, showing total disrespect to our Flag &amp; Country.  No leadership in NFL!|10-23-2017 11:53:08
There will be NO change to your 401(k). This has always been a great and popular middle class tax break that works, and it stays!|10-23-2017 11:42:56
It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.|10-22-2017 12:08:47
Wacky Congresswoman Wilson is the gift that keeps on giving for the Republican Party, a disaster for Dems. You watch her in action &amp; vote R!|10-22-2017 12:02:31
Doing interview today with Maria Bartiromo at 10:00 A.M. on @FoxNews - ENJOY!|10-22-2017 11:50:39
...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!|10-22-2017 00:09:21
...9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security....|10-22-2017 00:02:45
I agree getting Tax Cuts approved  is important (we will also get HealthCare), but perhaps no Administration has done more in its first.....|10-21-2017 23:57:41
Just out, but lightly reported: "Fewest jobless claims since 1973 show firm U.S. Job Market" Lowest since March 1973. @bpolitics|10-21-2017 22:51:57
Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!|10-21-2017 21:21:08
Keep hearing about "tiny" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp; CBS?|10-21-2017 20:06:00
Officials behind the now discredited "Dossier" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it.|10-21-2017 19:59:23
“Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign” https://t.co/2eoYXJB7h0|10-21-2017 16:50:33
Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!|10-21-2017 13:14:33
People get what is going on! https://t.co/Pdg7VqQv6M|10-21-2017 13:08:17
Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.|10-21-2017 12:35:05
I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she, as a representative, is killing the Democrat Party!|10-21-2017 12:07:16
Budget that just passed is a really big deal, especially in terms of what will be the biggest tax cut in U.S. history - MSM barely covered!|10-21-2017 11:52:56
